Timestamp;Domain;Type;Group;Server;Status;Latency;Answer_Snippet
2026-01-31 23:58:52;www.google.com;AAAA;GOOGLE;8.8.8.8;NOERROR;31;2800:3f0:4004:80c::2004
2026-01-31 23:58:52;www.google.com;AAAA;GOOGLE;8.8.4.4;NOERROR;35;2800:3f0:4004:80c::2004
2026-01-31 23:58:52;www.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;15;2800:3f0:4001:80d::2004
2026-01-31 23:58:52;www.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;15;2800:3f0:4001:80d::2004
2026-01-31 23:58:52;www.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;83;
2026-01-31 23:58:53;www.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;31;
2026-01-31 23:58:53;www.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;91;
2026-01-31 23:58:53;www.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;11;
2026-01-31 23:58:53;mail.google.com;A;GOOGLE;8.8.8.8;NOERROR;31;142.251.132.37
2026-01-31 23:58:53;mail.google.com;A;GOOGLE;8.8.4.4;NOERROR;95;142.251.132.37
2026-01-31 23:58:54;mail.google.com;A;CLOUDFLARE;1.1.1.1;NOERROR;15;172.217.29.197
2026-01-31 23:58:54;mail.google.com;A;CLOUDFLARE;1.0.0.1;NOERROR;11;172.217.29.197
2026-01-31 23:58:54;mail.google.com;AAAA;GOOGLE;8.8.8.8;NOERROR;91;2800:3f0:4004:813::2005
2026-01-31 23:58:54;mail.google.com;AAAA;GOOGLE;8.8.4.4;NOERROR;87;2800:3f0:4004:813::2005
2026-01-31 23:58:54;mail.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;15;2800:3f0:4001:838::2005
2026-01-31 23:58:54;mail.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;15;2800:3f0:4001:838::2005
2026-01-31 23:58:55;mail.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;91;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-01-31 23:58:55;mail.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;35;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-01-31 23:58:55;mail.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;15;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-01-31 23:58:55;mail.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;11;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-01-31 23:58:55;wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;23;195.200.68.224
2026-01-31 23:58:56;wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;11;195.200.68.224
2026-01-31 23:58:56;wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;39;195.200.68.224
2026-01-31 23:58:56;wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;27;195.200.68.224
2026-01-31 23:58:56;wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;11;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-01-31 23:58:56;wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;11;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-01-31 23:58:56;wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;27;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-01-31 23:58:57;wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;27;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-01-31 23:58:57;pt.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;15;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:57;pt.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;15;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:57;pt.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;35;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:57;pt.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;39;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:57;pt.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;31;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:58:58;pt.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;15;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:58:58;pt.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;39;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:58:58;pt.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;27;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:58:58;en.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;11;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:58;en.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;15;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:58;en.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;35;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:59;en.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;31;195.200.68.224 dyna.wikimedia.org.
2026-01-31 23:58:59;en.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;267;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:58:59;en.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;51;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:59:00;en.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;31;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:59:00;en.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;31;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-01-31 23:59:00;cisco.com;MX;OPENDNS;208.67.222.222;NOERROR;27;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-01-31 23:59:00;cisco.com;MX;OPENDNS;208.67.220.220;NOERROR;43;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-01-31 23:59:00;cisco.com;TXT;OPENDNS;208.67.222.222;NOERROR;51;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-01-31 23:59:01;cisco.com;TXT;OPENDNS;208.67.220.220;NOERROR;31;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-01-31 23:59:01;ietf.org;NS;ROOT_SERVERS;198.41.0.4;NOERROR;159;
2026-01-31 23:59:01;ietf.org;NS;ROOT_SERVERS;199.9.14.201;NOERROR;179;
2026-01-31 23:59:01;ietf.org;NS;ROOT_SERVERS;192.33.4.12;NOERROR;147;
2026-01-31 23:59:02;ietf.org;NS;ROOT_SERVERS;199.7.91.13;NOERROR;151;
2026-01-31 23:59:02;ietf.org;NS;ROOT_SERVERS;192.203.230.10;NOERROR;15;
2026-01-31 23:59:02;ietf.org;NS;ROOT_SERVERS;192.5.5.241;NOERROR;11;
2026-01-31 23:59:02;ietf.org;NS;ROOT_SERVERS;192.112.36.4;NOERROR;187;
2026-01-31 23:59:03;ietf.org;NS;ROOT_SERVERS;198.97.190.53;NOERROR;59;
2026-01-31 23:59:03;ietf.org;NS;ROOT_SERVERS;192.36.148.17;NOERROR;183;
2026-01-31 23:59:03;ietf.org;NS;ROOT_SERVERS;192.58.128.30;NOERROR;151;
2026-01-31 23:59:04;ietf.org;NS;ROOT_SERVERS;193.0.14.129;NOERROR;215;
2026-01-31 23:59:08;ietf.org;NS;ROOT_SERVERS;199.7.83.42;OTHER;-;STATUS:OTHER
2026-01-31 23:59:08;ietf.org;NS;ROOT_SERVERS;202.12.27.33;NOERROR;35;
2026-01-31 23:59:08;example.com;A;GOOGLE;8.8.8.8;NOERROR;39;104.18.26.120 104.18.27.120
2026-01-31 23:59:08;example.com;A;GOOGLE;8.8.4.4;NOERROR;39;104.18.26.120 104.18.27.120
2026-01-31 23:59:09;example.com;A;CLOUDFLARE;1.1.1.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-31 23:59:09;example.com;A;CLOUDFLARE;1.0.0.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-31 23:59:09;example.com;A;QUAD9;9.9.9.9;NOERROR;15;104.18.26.120 104.18.27.120
2026-01-31 23:59:09;example.com;A;QUAD9;149.112.112.112;NOERROR;11;104.18.26.120 104.18.27.120
2026-01-31 23:59:09;fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;39;STATUS:NXDOMAIN
2026-01-31 23:59:09;fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;43;STATUS:NXDOMAIN
