Timestamp;Domain;Type;Group;Server;Status;Latency;Answer_Snippet
2026-02-01 09:45:35;www.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;11;2800:3f0:4001:80d::2004
2026-02-01 09:45:35;www.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;15;2800:3f0:4001:80d::2004
2026-02-01 09:45:35;www.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;159;
2026-02-01 09:45:36;www.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;91;
2026-02-01 09:45:36;www.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;95;
2026-02-01 09:45:36;www.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;19;
2026-02-01 09:45:36;mail.google.com;A;GOOGLE;8.8.8.8;NOERROR;43;142.251.132.37
2026-02-01 09:45:36;mail.google.com;A;GOOGLE;8.8.4.4;NOERROR;87;142.251.132.37
2026-02-01 09:45:37;mail.google.com;A;CLOUDFLARE;1.1.1.1;NOERROR;19;172.217.30.37
2026-02-01 09:45:37;mail.google.com;A;CLOUDFLARE;1.0.0.1;NOERROR;15;172.217.30.37
2026-02-01 09:45:37;mail.google.com;AAAA;GOOGLE;8.8.8.8;NOERROR;35;2800:3f0:4004:813::2005
2026-02-01 09:45:37;mail.google.com;AAAA;GOOGLE;8.8.4.4;NOERROR;43;2800:3f0:4004:813::2005
2026-02-01 09:45:37;mail.google.com;AAAA;CLOUDFLARE;1.1.1.1;NOERROR;23;2800:3f0:4001:83b::2005
2026-02-01 09:45:37;mail.google.com;AAAA;CLOUDFLARE;1.0.0.1;NOERROR;15;2800:3f0:4001:83b::2005
2026-02-01 09:45:38;mail.google.com;TXT;GOOGLE;8.8.8.8;NOERROR;39;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-01 09:45:38;mail.google.com;TXT;GOOGLE;8.8.4.4;NOERROR;103;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-01 09:45:38;mail.google.com;TXT;CLOUDFLARE;1.1.1.1;NOERROR;11;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-01 09:45:38;mail.google.com;TXT;CLOUDFLARE;1.0.0.1;NOERROR;19;google-site-verification=PncXpRKRCAlDAdlesTtNFf6k9TvgxgcRfojdaKkEACY
2026-02-01 09:45:38;wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;11;195.200.68.224
2026-02-01 09:45:38;wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;11;195.200.68.224
2026-02-01 09:45:39;wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;39;195.200.68.224
2026-02-01 09:45:39;wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;31;195.200.68.224
2026-02-01 09:45:39;wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;19;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-01 09:45:39;wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;15;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-01 09:45:39;wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;27;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-01 09:45:39;wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;39;ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012613 43200 7200 1209600 3600
2026-02-01 09:45:39;pt.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;11;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:40;pt.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;139;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:40;pt.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;47;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:40;pt.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;39;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:41;pt.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;271;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:41;pt.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;11;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:41;pt.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;39;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:41;pt.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;39;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:41;en.wikipedia.org;A;QUAD9;9.9.9.9;NOERROR;19;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:41;en.wikipedia.org;A;QUAD9;149.112.112.112;NOERROR;15;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:42;en.wikipedia.org;A;OPENDNS;208.67.222.222;NOERROR;27;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:42;en.wikipedia.org;A;OPENDNS;208.67.220.220;NOERROR;51;195.200.68.224 dyna.wikimedia.org.
2026-02-01 09:45:42;en.wikipedia.org;SOA;QUAD9;9.9.9.9;NOERROR;283;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:42;en.wikipedia.org;SOA;QUAD9;149.112.112.112;NOERROR;11;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:43;en.wikipedia.org;SOA;OPENDNS;208.67.222.222;NOERROR;139;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:43;en.wikipedia.org;SOA;OPENDNS;208.67.220.220;NOERROR;43;dyna.wikimedia.org. ns0.wikimedia.org. hostmaster.wikimedia.org. 2026012018 43200 7200 1209600 600
2026-02-01 09:45:43;cisco.com;MX;OPENDNS;208.67.222.222;NOERROR;147;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-02-01 09:45:43;cisco.com;MX;OPENDNS;208.67.220.220;NOERROR;39;10 alln-mx-01.cisco.com. 20 rcdn-mx-01.cisco.com. 30 aer-mx-01.cisco.com.
2026-02-01 09:45:44;cisco.com;TXT;OPENDNS;208.67.222.222;NOERROR;55;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-02-01 09:45:44;cisco.com;TXT;OPENDNS;208.67.220.220;NOERROR;47;926723159-3188410 airtable-verification=18787f2dc47697bb547e871772aba0be airtable-verification=4114c
2026-02-01 09:45:44;ietf.org;NS;ROOT_SERVERS;198.41.0.4;NOERROR;151;
2026-02-01 09:45:44;ietf.org;NS;ROOT_SERVERS;199.9.14.201;NOERROR;187;
2026-02-01 09:45:45;ietf.org;NS;ROOT_SERVERS;192.33.4.12;NOERROR;147;
2026-02-01 09:45:45;ietf.org;NS;ROOT_SERVERS;199.7.91.13;NOERROR;151;
2026-02-01 09:45:45;ietf.org;NS;ROOT_SERVERS;192.203.230.10;NOERROR;11;
2026-02-01 09:45:45;ietf.org;NS;ROOT_SERVERS;192.5.5.241;NOERROR;11;
2026-02-01 09:45:46;ietf.org;NS;ROOT_SERVERS;192.112.36.4;NOERROR;183;
2026-02-01 09:45:46;ietf.org;NS;ROOT_SERVERS;198.97.190.53;NOERROR;63;
2026-02-01 09:45:46;ietf.org;NS;ROOT_SERVERS;192.36.148.17;NOERROR;179;
2026-02-01 09:45:46;ietf.org;NS;ROOT_SERVERS;192.58.128.30;NOERROR;159;
2026-02-01 09:45:47;ietf.org;NS;ROOT_SERVERS;193.0.14.129;NOERROR;219;
2026-02-01 09:45:51;ietf.org;NS;ROOT_SERVERS;199.7.83.42;OTHER;-;STATUS:OTHER
2026-02-01 09:45:51;ietf.org;NS;ROOT_SERVERS;202.12.27.33;NOERROR;35;
2026-02-01 09:45:51;example.com;A;GOOGLE;8.8.8.8;NOERROR;39;104.18.26.120 104.18.27.120
2026-02-01 09:45:51;example.com;A;GOOGLE;8.8.4.4;NOERROR;35;104.18.26.120 104.18.27.120
2026-02-01 09:45:52;example.com;A;CLOUDFLARE;1.1.1.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-02-01 09:45:52;example.com;A;CLOUDFLARE;1.0.0.1;NOERROR;15;104.18.26.120 104.18.27.120
2026-02-01 09:45:52;example.com;A;QUAD9;9.9.9.9;NOERROR;31;104.18.26.120 104.18.27.120
2026-02-01 09:45:52;example.com;A;QUAD9;149.112.112.112;NOERROR;15;104.18.26.120 104.18.27.120
2026-02-01 09:45:52;fail-test.local;A;GOOGLE;8.8.8.8;NXDOMAIN;39;STATUS:NXDOMAIN
2026-02-01 09:45:52;fail-test.local;A;GOOGLE;8.8.4.4;NXDOMAIN;39;STATUS:NXDOMAIN
